close,ema_50,rsi_14,macd,macd_signal,ticker,date,high,low,volume,open
58.91999816894531,,37.01739875193109,-3.0361979323392703,-3.0425023793385892,GGAL,2025-02-21,62.439998626708984,58.439998626708984,1215500,61.470001220703125
58.13999938964844,,35.508217455408065,-3.0446740342310648,-3.042936710317085,GGAL,2025-02-24,60.279998779296875,57.060001373291016,1036700,59.209999084472656
57.650001525878906,,34.555129483396954,-3.0557058634870913,-3.045490540951086,GGAL,2025-02-25,59.20000076293945,55.93000030517578,914400,58.36000061035156
44.599998474121094,,,,,YPF,2025-01-02,45.08000183105469,42.2400016784668,3756200,42.880001068115234
44.060001373291016,,,,,YPF,2025-01-03,45.43000030517578,43.56999969482422,2844700,45.369998931884766
45.0099983215332,,,,,YPF,2025-01-06,45.849998474121094,44.65999984741211,2694000,45.16999816894531
46.029998779296875,,,,,YPF,2025-01-07,47.349998474121094,44.68000030517578,3131900,45.5
45.31999969482422,,,,,YPF,2025-01-08,46.36000061035156,44.099998474121094,2665300,46.20000076293945
45.849998474121094,,,,,YPF,2025-01-10,47.43000030517578,45.20000076293945,2950100,47.41999816894531
44.5099983215332,,,,,YPF,2025-01-13,45.939998626708984,44.20000076293945,1993900,45.709999084472656
45.0,,,,,YPF,2025-01-14,45.79999923706055,44.599998474121094,2361900,45.2400016784668
45.0,,,,,YPF,2025-01-15,45.7599983215332,44.119998931884766,1876600,45.38999938964844
43.81999969482422,,,,,YPF,2025-01-16,45.0,43.40999984741211,2068800,44.93000030517578
42.709999084472656,,,,,YPF,2025-01-17,43.709999084472656,41.91999816894531,3465000,43.65999984741211
43.349998474121094,,,,,YPF,2025-01-21,43.52000045776367,42.08000183105469,1897800,42.56999969482422
43.02000045776367,,,,,YPF,2025-01-22,43.959999084472656,42.7599983215332,2130300,43.779998779296875
41.959999084472656,,,,,YPF,2025-01-23,43.290000915527344,41.86000061035156,2292200,43.20000076293945
40.959999084472656,,26.968469110647376,,,YPF,2025-01-24,42.689998626708984,40.45000076293945,3049100,41.86000061035156
39.619998931884766,,22.419272923253686,,,YPF,2025-01-27,40.540000915527344,38.900001525878906,4327300,40.0
38.86000061035156,,20.325139378465373,,,YPF,2025-01-28,40.150001525878906,37.93000030517578,3098700,39.84000015258789
40.0,,30.77107001772915,,,YPF,2025-01-29,40.380001068115234,38.70000076293945,2545000,38.79999923706055
40.47999954223633,,34.65574023245758,,,YPF,2025-01-30,41.18000030517578,40.09000015258789,1948600,40.650001525878906
39.470001220703125,,30.74622547735254,,,YPF,2025-01-31,40.75,39.41999816894531,1176300,40.650001525878906
38.47999954223633,,27.474496090077324,,,YPF,2025-02-03,39.25,38.09000015258789,1499300,38.529998779296875
39.31999969482422,,33.90145582177869,,,YPF,2025-02-04,39.7599983215332,38.7400016784668,984100,38.900001525878906
38.560001373291016,,31.206921590836927,,,YPF,2025-02-05,39.54999923706055,38.43000030517578,1284700,39.25
39.33000183105469,,36.69669913819414,,,YPF,2025-02-06,39.5,38.709999084472656,917200,38.93000030517578
37.790000915527344,,31.314390005426052,,,YPF,2025-02-07,39.349998474121094,37.45000076293945,1537100,39.099998474121094
38.0,,32.76260689836228,-2.4199870280649165,,YPF,2025-02-10,38.7400016784668,37.58000183105469,1555200,38.0099983215332
36.099998474121094,,27.178917663549857,-2.515606042628086,,YPF,2025-02-11,37.59000015258789,35.880001068115234,2571700,37.5
36.2599983215332,,28.28729891520204,-2.5490898292572055,,YPF,2025-02-12,37.09000015258789,34.95000076293945,1421500,35.220001220703125
37.13999938964844,,34.21776692838924,-2.476074593071317,,YPF,2025-02-13,37.41999816894531,36.0,1249600,36.459999084472656
37.220001220703125,,34.746091522208914,-2.3842696369660814,,YPF,2025-02-14,37.779998779296875,36.970001220703125,1034200,37.380001068115234
37.15999984741211,,34.522149297219265,-2.289957947437152,,YPF,2025-02-18,38.04999923706055,35.369998931884766,2228800,35.650001525878906
37.11000061035156,,34.32362664472696,-2.1939591788544988,,YPF,2025-02-19,38.099998474121094,36.810001373291016,1815700,37.060001373291016
38.38999938964844,,43.31116284571649,-1.9916359198916567,,YPF,2025-02-20,38.619998931884766,36.90999984741211,1734000,37.65999984741211
37.060001373291016,,37.55968384191996,-1.9165205482781502,-2.3041223027165625,YPF,2025-02-21,39.45000076293945,36.97999954223633,2777400,39.09000015258789
36.380001068115234,,35.00052605127955,-1.8900738222328357,-2.221312606619817,YPF,2025-02-24,38.13999938964844,36.209999084472656,2176200,37.7599983215332
35.41999816894531,,31.71511614224251,-1.9243955778606576,-2.1619292008679856,YPF,2025-02-25,36.56999969482422,34.7599983215332,1833600,36.38999938964844
1765.0,,,,,MELI,2025-01-02,1774.0,1707.31005859375,392000,1715.3800048828125
1834.1700439453125,,,,,MELI,2025-01-03,1850.0,1791.760009765625,519600,1800.1300048828125
1799.4200439453125,,,,,MELI,2025-01-06,1851.300048828125,1781.56005859375,365500,1851.300048828125
1771.219970703125,,,,,MELI,2025-01-07,1805.8800048828125,1762.780029296875,307400,1799.010009765625
1739.0,,,,,MELI,2025-01-08,1761.0,1731.1199951171875,388800,1750.0
1758.77001953125,,,,,MELI,2025-01-10,1780.6199951171875,1727.4100341796875,364800,1730.1500244140625
1740.0,,,,,MELI,2025-01-13,1749.02001953125,1730.1400146484375,298600,1740.0
1753.6099853515625,,,,,MELI,2025-01-14,1776.1500244140625,1746.43994140625,240200,1751.0
1838.1500244140625,,,,,MELI,2025-01-15,1843.530029296875,1785.030029296875,364000,1795.0
1837.1800537109375,,,,,MELI,2025-01-16,1851.3900146484375,1815.06005859375,242000,1841.3800048828125
1836.0,,,,,MELI,2025-01-17,1876.4200439453125,1832.9100341796875,245100,1876.4200439453125
1834.510009765625,,,,,MELI,2025-01-21,1863.31005859375,1829.1199951171875,262800,1852.6600341796875
1818.489990234375,,,,,MELI,2025-01-22,1885.0,1808.02001953125,402800,1847.9599609375
1828.72998046875,,,,,MELI,2025-01-23,1834.47998046875,1793.0,267800,1818.0
1843.449951171875,,64.06004594305632,,,MELI,2025-01-24,1871.449951171875,1835.1600341796875,325000,1839.56005859375
1846.0,,64.56656351630356,,,MELI,2025-01-27,1859.2099609375,1787.260009765625,355800,1800.06005859375
1895.530029296875,,72.63396470130517,,,MELI,2025-01-28,1905.0,1826.530029296875,351700,1847.5899658203125
1889.760009765625,,70.6168883429611,,,MELI,2025-01-29,1902.0,1869.4300537109375,181800,1900.52001953125
1947.3199462890625,,77.36869374459148,,,MELI,2025-01-30,1976.5,1913.06005859375,486900,1921.72998046875
1922.18994140625,,69.82490630444786,,,MELI,2025-01-31,1974.1600341796875,1918.9599609375,281400,1950.0
1908.9000244140625,,66.15142558341682,,,MELI,2025-02-03,1914.8599853515625,1828.0,426500,1880.0699462890625
1966.4100341796875,,72.8161750006913,,,MELI,2025-02-04,1971.5400390625,1915.0,376600,1925.1700439453125
1975.18994140625,,73.66858552119461,,,MELI,2025-02-05,1978.97998046875,1950.0,212200,1966.4100341796875
2012.800048828125,,76.99622773644667,,,MELI,2025-02-06,2023.510009765625,1972.0,304800,1972.0
1996.6500244140625,,72.74495832408434,,,MELI,2025-02-07,2044.75,1985.0999755859375,331300,2011.8599853515625
2042.219970703125,,76.66080029287662,84.86223208059869,,MELI,2025-02-10,2046.3900146484375,2011.510009765625,246000,2034.9200439453125
2035.1800537109375,,74.87115668361336,85.65619921076882,,MELI,2025-02-11,2074.39990234375,2004.3499755859375,315200,2025.699951171875
2016.72998046875,,70.24296557763581,83.83031349331145,,MELI,2025-02-12,2033.050048828125,1996.030029296875,350800,2020.0
2066.14990234375,,74.74609057887751,85.38677499253072,,MELI,2025-02-13,2069.68994140625,2003.1600341796875,294300,2019.0
2109.989990234375,,77.93589923648724,89.13037121262391,,MELI,2025-02-14,2124.0,2043.739990234375,355400,2064.72998046875
2098.75,,75.30947524662237,90.15102007049472,,MELI,2025-02-18,2101.10009765625,2066.0,364600,2092.1201171875
2075.7900390625,,70.11180940240841,88.09174784651327,,MELI,2025-02-19,2100.300048828125,2065.610107421875,413700,2083.1201171875
2110.469970703125,,73.12857272813231,88.24095363841207,,MELI,2025-02-20,2119.090087890625,2034.030029296875,731500,2060.3701171875
2260.0,,81.7036890145838,99.28057927525265,88.29224353561182,MELI,2025-02-21,2374.5400390625,2226.18994140625,1257200,2352.75
2223.35009765625,,75.35626197389139,103.87481707412758,91.40875824331498,MELI,2025-02-24,2318.760009765625,2206.110107421875,513900,2280.179931640625
2168.60009765625,,66.98433747359059,101.92301116641852,93.51160882793569,MELI,2025-02-25,2245.47998046875,2128.919921875,527900,2230.0
